Signal_ID,Race_Key,Season,Round,Grand Prix,Race_Date,Team,Momentum_Raw,Upgrade_Raw,Context_Raw,Source_Confidence,Raw_Weighted_Score,Composite_Chatter_Score,Points_Nudge,Finish_Position_Nudge,Primary_Source_IDs,Coding_Notes,Last_Coded,Coded_By,Race_Source_URL
2022_R01_BAHRAIN_ALPINE,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_MCLAREN,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_ALFA_ROMEO,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_ASTON_MARTIN,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_HAAS_F1_TEAM,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_ALPHATAURI,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R01_BAHRAIN_WILLIAMS,2022_R01_BAHRAIN,2022,1,Bahrain,2022-03-20,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_RED_BULL_RACING,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Red Bull Racing,0.4,0,0,0.75,0.18000000000000002,0.135,0.03375,-0.03375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_FERRARI,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Ferrari,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0052,Event-log coded | Momentum +1.6 | rolling momentum base +1.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_MERCEDES,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Mercedes,-0.2,0,0,1,-0.09000000000000001,-0.09000000000000001,-0.022500000000000003,0.022500000000000003,EVT_0054,Event-log coded | Momentum -0.8 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_ALPINE,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_MCLAREN,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_ALFA_ROMEO,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_ASTON_MARTIN,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_HAAS_F1_TEAM,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_ALPHATAURI,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R02_SAUDI_ARABIA_WILLIAMS,2022_R02_SAUDI_ARABIA,2022,2,Saudi Arabia,2022-03-27,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_RED_BULL_RACING,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Red Bull Racing,1.8,0,0,0.75,0.81,0.6075,0.151875,-0.151875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_FERRARI,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Ferrari,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0052,Event-log coded | Momentum +1.6 | rolling momentum base +0.4,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_MERCEDES,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Mercedes,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0054,Event-log coded | Momentum -0.8 | rolling momentum base +0.3,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_ALPINE,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_MCLAREN,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_ALFA_ROMEO,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_ASTON_MARTIN,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_HAAS_F1_TEAM,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_ALPHATAURI,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R03_AUSTRALIA_WILLIAMS,2022_R03_AUSTRALIA,2022,3,Australia,2022-04-10,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_RED_BULL_RACING,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Red Bull Racing,0.6,0,0,0.75,0.27,0.2025,0.050625,-0.050625,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_FERRARI,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Ferrari,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0052,Event-log coded | Momentum +1.6 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_MERCEDES,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Mercedes,-0.7,0,0,1,-0.315,-0.315,-0.07875,0.07875,EVT_0054,Event-log coded | Momentum -0.8 | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_ALPINE,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_MCLAREN,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_ALFA_ROMEO,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_ASTON_MARTIN,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_HAAS_F1_TEAM,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_ALPHATAURI,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R04_EMILIA_ROMAGNA_WILLIAMS,2022_R04_EMILIA_ROMAGNA,2022,4,Emilia-Romagna,2022-04-24,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_RED_BULL_RACING,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Red Bull Racing,1.8,0,0,0.75,0.81,0.6075,0.151875,-0.151875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_FERRARI,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Ferrari,2,0,0,1,0.9,0.9,0.225,-0.225,EVT_0052,Event-log coded | Momentum +1.6 | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_MERCEDES,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Mercedes,-0.6,0,0,1,-0.27,-0.27,-0.0675,0.0675,EVT_0054,Event-log coded | Momentum -0.8 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALPINE,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Alpine,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_MCLAREN,2022_R05_MIAMI,2022,5,Miami,2022-05-08,McLaren,-0.5,0,0,1,-0.225,-0.225,-0.05625,0.05625,EVT_0056,Event-log coded | Momentum -0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALFA_ROMEO,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ASTON_MARTIN,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Aston Martin,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_HAAS_F1_TEAM,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Haas F1 Team,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0058,Event-log coded | Momentum +0.6 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_ALPHATAURI,2022_R05_MIAMI,2022,5,Miami,2022-05-08,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R05_MIAMI_WILLIAMS,2022_R05_MIAMI,2022,5,Miami,2022-05-08,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_RED_BULL_RACING,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_FERRARI,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Ferrari,0.6,0,0,0.75,0.27,0.2025,0.050625,-0.050625,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.6,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_MERCEDES,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALPINE,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_MCLAREN,2022_R06_SPAIN,2022,6,Spain,2022-05-22,McLaren,-0.5,1,0,1,0.225,0.225,0.05625,-0.05625,EVT_0056; EVT_0061,Event-log coded | Momentum -0.5; Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALFA_ROMEO,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ASTON_MARTIN,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_HAAS_F1_TEAM,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_ALPHATAURI,2022_R06_SPAIN,2022,6,Spain,2022-05-22,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R06_SPAIN_WILLIAMS,2022_R06_SPAIN,2022,6,Spain,2022-05-22,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_RED_BULL_RACING,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_FERRARI,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Ferrari,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_MERCEDES,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALPINE,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_MCLAREN,2022_R07_MONACO,2022,7,Monaco,2022-05-29,McLaren,0,1,0,1,0.45,0.45,0.1125,-0.1125,EVT_0061,Event-log coded | Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALFA_ROMEO,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ASTON_MARTIN,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_HAAS_F1_TEAM,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_ALPHATAURI,2022_R07_MONACO,2022,7,Monaco,2022-05-29,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R07_MONACO_WILLIAMS,2022_R07_MONACO,2022,7,Monaco,2022-05-29,Williams,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_RED_BULL_RACING,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Red Bull Racing,2,0.8,0,1,1.26,1,0.25,-0.25,EVT_0053; EVT_0063,Event-log coded | Momentum +1.7; Upgrade +0.8 | rolling momentum base +1.8,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_FERRARI,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Ferrari,0.1,0,0,0.75,0.045000000000000005,0.03375,0.0084375,-0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base +0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_MERCEDES,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Mercedes,-0.6,1,0,1,0.18,0.18,0.045,-0.045,EVT_0054; EVT_0059,Event-log coded | Momentum -0.8; Upgrade +1.0 | rolling momentum base +0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALPINE,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Alpine,0.5,0,0,1,0.225,0.225,0.05625,-0.05625,EVT_0057,Event-log coded | Momentum +0.5,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_MCLAREN,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,McLaren,0,1,0,1,0.45,0.45,0.1125,-0.1125,EVT_0061,Event-log coded | Upgrade +1.0,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALFA_ROMEO,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Alfa Romeo,0,0,0,0.75,0,0,0,0,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ASTON_MARTIN,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Aston Martin,-0.1,0.8,0,1,0.31500000000000006,0.31500000000000006,0.07875000000000001,-0.07875000000000001,EVT_0062,Event-log coded | Upgrade +0.8 | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_HAAS_F1_TEAM,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,Haas F1 Team,-0.1,0,0,0.75,-0.045000000000000005,-0.03375,-0.0084375,0.0084375,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.1,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
2022_R08_AZERBAIJAN_ALPHATAURI,2022_R08_AZERBAIJAN,2022,8,Azerbaijan,2022-06-12,AlphaTauri,-0.2,0,0,0.75,-0.09000000000000001,-0.0675,-0.016875,0.016875,Rolling_Result_Form; Season_Tier_Proxy,Proxy coded from recent results/form and season-tier scaffold | rolling momentum base -0.2,2026-07-03,GPT-5.5 Thinking,https://www.formula1.com/en/results/2022/races
